name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kolkata,India",2022-06-11,33,28,30.5,45.8,32.7,39.4,26.8,81.3,14.586,100,4.17,rain,0,0,43.6,33.5,181.2,1000,73.6,3.6,314.6,27.1,10,75,2022-06-11T04:51:24,2022-06-11T18:21:01,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-12,35,28.3,31.7,51,34.8,42.5,27.5,79.2,0,0,0,,0,0,42.8,25.9,175.4,1000.9,55.3,3.9,320.6,27.7,10,75,2022-06-12T04:51:28,2022-06-12T18:21:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-13,36,29.6,32.5,50.2,38.6,43.7,27.5,75.5,0,0,0,,0,0,42.1,27.7,182.2,1001.9,48.5,3.9,323,27.8,10,100,2022-06-13T04:51:33,2022-06-13T18:21:41,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-14,36,25,31.8,50.2,25,41.7,27,76.5,0,0,0,,0,0,64.8,46.4,184.7,1001.7,63,3.7,300.1,25.9,10,75,2022-06-14T04:51:39,2022-06-14T18:21:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-15,34,27.2,30.5,45.3,31.7,39,26.6,80.2,43.678,100,4.17,rain,0,0,39.2,22.3,206.1,1002,82.8,3.4,253.6,21.9,9,75,2022-06-15T04:51:45,2022-06-15T18:22:17,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-16,35,29.4,31.4,47.3,36.5,41.1,26.9,77.2,0,0,0,,0,0,42.8,25.9,200.3,1002.7,79.5,3.9,183.8,15.7,6,60,2022-06-16T04:51:53,2022-06-16T18:22:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-17,34,26.6,30.2,45.3,26.6,37.4,25.9,78.1,5.758,100,8.33,rain,0,0,55.4,37.1,209.9,1003.4,81.4,3.6,166.6,14.3,8,60,2022-06-17T04:52:02,2022-06-17T18:22:51,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-18,32,26.5,29.3,42.3,26.5,36.3,26.1,83,6.449,100,8.33,rain,0,0,54.4,27.7,211.6,1003.6,88.8,3.7,93.5,8,8,30,2022-06-18T04:52:12,2022-06-18T18:23:07,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-19,34,25.7,29.8,45.8,25.7,36.5,25.8,79.8,0.571,100,8.33,rain,0,0,55.4,37.1,214.8,1002.5,89.8,3.6,258.5,22.3,9,30,2022-06-19T04:52:22,2022-06-19T18:23:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-20,32,25.9,29.4,42.3,25.9,35.9,25.8,81.1,0,0,0,rain,0,0,36.4,18.4,199.1,1000.4,83.3,3.8,169.9,14.6,10,30,2022-06-20T04:52:34,2022-06-20T18:23:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-21,34.2,26.9,30.2,43.8,30.3,37.2,25.7,77.5,1.47,100,8.33,rain,0,0,31.7,18.4,174.8,999.5,73.6,3.6,230.1,19.9,9,30,2022-06-21T04:52:46,2022-06-21T18:23:50,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-22,32,26,29.4,40.6,26,36.3,26,82.2,4.094,100,16.67,rain,0,0,28.8,18.4,180.4,1002.4,80.4,3.6,106.7,9.4,4,30,2022-06-22T04:52:59,2022-06-22T18:24:02,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-23,33,27.8,30,43.8,33.3,37.3,26,79.7,0.004,100,4.17,rain,0,0,25.2,24.1,167.8,1003.1,59.3,4,217.1,18.7,7,30,2022-06-23T04:53:13,2022-06-23T18:24:14,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-24,33,27.6,29,43.8,32.5,35.6,26,83.9,1.45,100,8.33,rain,0,0,37.1,18.4,151.6,1001.6,68.5,3.8,248.1,21.3,8,30,2022-06-24T04:53:28,2022-06-24T18:24:25,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-25,30,27,27.9,40.4,30.6,33.2,25.8,88.2,20.198,100,12.5,rain,0,0,26.6,14.8,140.5,1000.7,71.7,3.3,215.6,18.6,8,30,2022-06-25T04:53:43,2022-06-25T18:24:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-26,31.2,27,29,42.4,30.6,35.8,26.2,85.2,12.907,100,20.83,rain,0,0,26.3,14.8,150.9,1002.7,72,3.5,184.2,15.9,7,30,2022-06-26T04:53:59,2022-06-26T18:24:43,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-27,34,27.5,30.7,43.5,32.4,38.2,26,76.9,0,0,0,rain,0,0,28.4,20.5,169.5,1003.8,48.9,3.9,204.1,17.7,8,30,2022-06-27T04:54:16,2022-06-27T18:24:51,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-28,34.1,28,30.9,43.5,32.7,38.2,25.6,74.4,0.053,100,4.17,rain,0,0,27.4,22.3,176.1,1002.3,62,4.3,202.6,17.6,7,30,2022-06-28T04:54:34,2022-06-28T18:24:58,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-29,34,28,30.5,43.5,32.7,38.4,26.3,78.8,0.243,100,4.17,rain,0,0,28.4,22.3,167,1000.6,70.8,4,216.5,18.7,8,30,2022-06-29T04:54:52,2022-06-29T18:25:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-06-30,32,27.5,29.5,42.3,32.3,37,26.5,84.1,1.254,100,12.5,rain,0,0,27.7,14.8,159,1000,85.7,3.7,194.1,16.7,8,30,2022-06-30T04:55:11,2022-06-30T18:25:08,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-01,31.5,28,29.5,42.4,33.6,37.3,26.6,84.5,0.087,100,8.33,rain,0,0,18,18.4,147.4,999.2,82.6,3.5,203.3,17.6,9,30,2022-07-01T04:55:30,2022-07-01T18:25:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-02,33.6,27.3,29.4,43.8,31.9,36.5,26.3,83.7,39.52,100,20.83,rain,0,0,23.4,13,148.9,998,82.9,3.5,219.9,19,8,30,2022-07-02T04:55:50,2022-07-02T18:25:14,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-03,30.4,26.4,28.7,39.3,26.4,34.7,25.9,84.8,2.901,100,12.5,rain,0,0,24.1,18.4,146.3,998.6,72.3,3.8,107.6,9.3,4,30,2022-07-03T04:56:10,2022-07-03T18:25:16,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-04,34,27.9,30.4,44.1,33.6,38.2,26.3,79.5,0.101,100,8.33,rain,0,0,20.2,20.5,146.2,998.5,58,3.9,270,23.3,9,30,2022-07-04T04:56:31,2022-07-04T18:25:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-05,33,27.9,29.8,43.8,32.7,37.2,26.2,81.2,6.519,100,8.33,rain,0,0,25.6,16.6,101.8,998.7,71,4.1,206.3,17.9,9,30,2022-07-05T04:56:53,2022-07-05T18:25:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-06,31,27.9,29.1,42.4,32.7,36.1,26.2,84.6,22.191,100,8.33,rain,0,0,28.1,22.3,124.2,1001.6,70.7,3.7,150.7,13,8,30,2022-07-06T04:57:14,2022-07-06T18:25:14,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-07,33.6,27,30.4,43.8,30.6,38.1,26.2,78.7,0.17,100,8.33,rain,0,0,24.8,18.4,119.8,1003.1,57.1,4,241.4,20.8,9,30,2022-07-07T04:57:37,2022-07-07T18:25:11,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-08,32,28,30.1,44.1,33.6,38.3,26.5,81,6.092,100,8.33,rain,0,0,29.9,25.9,130.3,1001.3,60.9,3.8,229.8,19.8,8,60,2022-07-08T04:57:59,2022-07-08T18:25:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-09,32.9,28,29.7,40.6,33.6,36.8,26.1,81.5,0.653,100,12.5,rain,0,0,31.3,22.3,120.2,999.4,60.2,3.7,203,17.4,8,30,2022-07-09T04:58:22,2022-07-09T18:25:02,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-10,32,27,28.8,42.3,30.6,35.2,26.1,85.7,12.318,100,12.5,rain,0,0,31.3,18.4,105.4,998.7,64.8,3.8,265.9,23.1,8,30,2022-07-10T04:58:46,2022-07-10T18:24:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-11,33,27,29.4,42.1,30.6,36.1,26,82.2,0.627,100,12.5,rain,0,0,35.3,22.3,102.7,999,71.9,3.7,255.8,22,9,30,2022-07-11T04:59:09,2022-07-11T18:24:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-12,31.9,27,29,40.8,30.6,35.5,26,84.2,6.494,100,16.67,rain,0,0,42.8,25.9,105.2,997.6,67.2,3.8,221.3,19.1,7,30,2022-07-12T04:59:33,2022-07-12T18:24:39,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-13,32,27.8,29.2,42.4,33.5,36.2,26.3,84.6,8.48,100,16.67,rain,0,0,40,22.3,97.4,996.1,73.4,3.7,238.8,20.6,9,30,2022-07-13T04:59:57,2022-07-13T18:24:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-14,33,27.7,29.3,42.3,33,36.3,26.3,84,12.405,100,16.67,rain,0,0,47.5,22.3,105.9,996.6,71.8,4.1,215.5,18.5,8,60,2022-07-14T05:00:22,2022-07-14T18:24:18,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-15,34,27,29.4,45.3,30.6,36.3,26,82.4,3.181,100,12.5,rain,0,0,38.9,22.3,108.7,998.6,64.7,3.9,268.3,23.2,9,60,2022-07-15T05:00:46,2022-07-15T18:24:06,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-16,32,27,29.3,42.3,30.6,36.5,26.3,84.4,13.028,100,16.67,rain,0,0,34.9,22.3,106.9,999.8,61.2,3.7,224.7,19.3,7,30,2022-07-16T05:01:11,2022-07-16T18:23:53,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-17,32.5,27.7,29.5,42.4,32.7,36.9,26.3,83.1,5.8,100,20.83,rain,0,0,36.7,22.3,121.6,1001.8,67.7,3.9,279,24.1,8,30,2022-07-17T05:01:36,2022-07-17T18:23:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-18,33.2,27,29.7,42.1,30.6,36.5,25.9,80.4,2.017,100,20.83,rain,0,0,33.5,20.5,162.1,1002.4,57,3.9,295.8,25.4,9,30,2022-07-18T05:02:01,2022-07-18T18:23:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-19,33.1,27,30.1,43.8,30.6,37.6,26.2,80,0.159,100,16.67,rain,0,0,31.7,20.5,189.9,1000.7,68.9,3.8,215.2,18.6,9,30,2022-07-19T05:02:26,2022-07-19T18:23:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-20,32,28.7,30.2,42.3,35.3,37.9,26.1,79.1,0.88,100,8.33,rain,0,0,28.8,25.9,186.9,1000.8,69.9,3.8,227,19.5,10,30,2022-07-20T05:02:52,2022-07-20T18:22:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-21,32.6,28,29.9,44.9,33.6,37.9,26.5,81.8,5.682,100,4.17,rain,0,0,40.7,22.3,150.4,1001.3,67.6,3.8,244.8,21.2,9,30,2022-07-21T05:03:17,2022-07-21T18:22:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-22,34,28,29.6,45.3,33.6,37,26.3,83,3.61,100,8.33,rain,0,0,25.2,18.4,127.4,1002.1,72.7,3.9,205,17.6,7,30,2022-07-22T05:03:42,2022-07-22T18:22:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-23,31,27,28.3,40.6,30.1,34,25.8,86.2,19.472,100,12.5,rain,0,0,29.5,22.3,145.7,1002.6,79.1,3.7,240,20.8,8,30,2022-07-23T05:04:08,2022-07-23T18:21:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-24,29,26,27,35.6,26,29.4,24.8,88.1,15.704,100,25,rain,0,0,34.2,16.6,150.1,1004,86.1,3.3,45.4,4,2,30,2022-07-24T05:04:33,2022-07-24T18:21:23,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-25,30,25,27.6,37.4,25,31.5,25.2,86.7,10.338,100,16.67,rain,0,0,33.1,18.4,137.7,1006.6,83.3,3.5,67.6,5.7,4,30,2022-07-25T05:04:58,2022-07-25T18:20:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-26,32.8,26.6,29.1,40.9,26.6,34.6,25.2,80.3,0.036,100,4.17,rain,0,0,23,14.8,168.9,1007.6,77.7,4.1,203.3,17.5,8,30,2022-07-26T05:05:24,2022-07-26T18:20:34,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-27,33.2,27,28.8,42.8,30.6,35,25.8,84.1,20.291,100,8.33,rain,0,0,22.7,18.4,172.1,1006.7,69.8,3.8,258.3,22.3,9,30,2022-07-27T05:05:49,2022-07-27T18:20:08,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-28,34.2,27.5,29.8,43.5,32.7,36.6,25.9,80.2,4.862,100,4.17,rain,0,0,21.6,14.8,192.1,1006.6,71,3.9,225.9,19.4,9,30,2022-07-28T05:06:14,2022-07-28T18:19:41,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-29,34,28,30.5,45.8,32.7,38.9,26.5,79.7,26.811,100,4.17,rain,0,0,27.4,16.6,198.5,1005.4,56.5,3.8,215.4,18.6,9,30,2022-07-29T05:06:39,2022-07-29T18:19:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-30,34.3,28.3,31.3,43.5,34.8,39,25.8,73.1,0,0,0,,0,0,29.2,22.3,199.3,1003.6,56.2,4.4,230.2,19.8,10,30,2022-07-30T05:07:04,2022-07-30T18:18:43,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-07-31,33.2,27,30,44.2,30.6,38.1,26.5,81.9,2.1,100,4.17,rain,0,0,28.1,18.4,188.1,1001.7,73.7,3.7,184.5,15.9,9,30,2022-07-31T05:07:29,2022-07-31T18:18:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-01,33.3,28.6,30.3,42.5,33.3,38.1,26.2,79.4,0,0,0,,0,0,27.4,22.3,215.3,1001.9,78.3,3.4,151.9,12.9,7,30,2022-08-01T05:07:54,2022-08-01T18:17:41,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-02,33.6,26,29.2,45.7,26,36.2,26.3,85,15.133,100,16.67,rain,0,0,19.4,18.4,157.5,1001.6,90.4,3.2,203.6,17.5,9,30,2022-08-02T05:08:18,2022-08-02T18:17:08,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-03,31,27,29.1,41.3,30.6,36.1,26.3,85.2,1.389,100,12.5,rain,0,0,18.4,9.4,140.6,1002.5,89.4,3,161.2,14,9,30,2022-08-03T05:08:43,2022-08-03T18:16:34,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-04,33,26.9,29.6,42.3,30.6,36.4,25.9,80.9,0.012,100,4.17,rain,0,0,23.8,13,106.9,1002.6,76.8,3.8,223.9,19.4,9,30,2022-08-04T05:09:07,2022-08-04T18:15:59,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-05,34,27,29.9,45.3,30.6,37.4,26.2,80.9,0,0,0,rain,0,0,24.5,20.5,121,1000.9,58.5,4.3,207.3,17.9,8,60,2022-08-05T05:09:31,2022-08-05T18:15:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-06,30.1,28,28.9,39.4,32.7,35.6,26.1,84.9,7.723,100,16.67,rain,0,0,26.3,18.4,84.4,998.7,72.3,3.7,164.9,14.2,7,30,2022-08-06T05:09:55,2022-08-06T18:14:47,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-07,32.9,26,29.3,42.3,26,35.5,25.8,81.8,5.479,100,8.33,rain,0,0,31,16.6,97.6,997.7,65,3.8,227.9,19.7,8,30,2022-08-07T05:10:18,2022-08-07T18:14:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-08,31,27,28.7,39.1,30.1,34.5,25.5,83.1,9.012,100,16.67,rain,0,0,37.8,18.4,100,996.7,71.1,3.4,233,20.3,8,30,2022-08-08T05:10:42,2022-08-08T18:13:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-09,30,26.7,28,37.4,30.1,32.7,25.1,84.7,12.514,100,16.67,rain,0,0,54,22.3,111.8,995.6,83.5,3.6,192.8,16.7,7,30,2022-08-09T05:11:05,2022-08-09T18:12:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-10,30.6,26,27.4,38.3,26,31.1,25.1,87.5,8.956,100,25,rain,0,0,41.8,18.4,111.4,995.5,94.2,2.9,40.1,3.5,2,10,2022-08-10T05:11:28,2022-08-10T18:12:10,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-11,30,26,27.2,37.4,26,30.4,25.2,89,19.23,100,25,rain,0,0,35.3,18.4,146.5,999.1,93.8,3.4,33.9,3,2,10,2022-08-11T05:11:51,2022-08-11T18:11:28,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-12,33,26.3,29.3,42.1,26.3,35.3,25.6,81.2,4.052,100,4.17,rain,0,0,14.8,11.2,161.3,999.6,74.6,3.8,233,20.3,9,30,2022-08-12T05:12:14,2022-08-12T18:10:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-13,33.1,27.1,29.4,43.8,31.3,35.9,25.7,80.9,0.865,100,8.33,rain,0,0,36.7,25.9,68.1,997.1,74.9,3.7,254.8,22.1,9,30,2022-08-13T05:12:36,2022-08-13T18:10:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-14,28.5,25.9,27.3,34.3,25.9,31,25.1,88,36.643,100,25,rain,0,0,59,27.7,114.6,998.3,95,3,52.9,4.7,4,30,2022-08-14T05:12:58,2022-08-14T18:09:18,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-15,30,26,28.1,37.4,26,33.2,25.6,86.2,6.61,100,8.33,rain,0,0,47.5,22.3,150.5,1004.5,78.7,3.5,278.4,24,9,30,2022-08-15T05:13:20,2022-08-15T18:08:33,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-16,34.1,27,30.6,42.1,30.6,37.4,25.5,75,0.002,100,4.17,rain,0,0,29.5,14.8,220.6,1004.7,50.1,4.1,278,24.1,10,30,2022-08-16T05:13:42,2022-08-16T18:07:47,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-17,35.1,28.9,31.7,45,35.6,40.3,26.2,73.3,0,0,0,rain,0,0,26.6,14.8,296.4,1002.2,44.2,4.1,234.8,20.4,10,30,2022-08-17T05:14:03,2022-08-17T18:07:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-18,35,27.4,31.4,48.7,32.3,40.7,26.7,76.4,4.134,100,8.33,rain,0,0,33.1,27.7,345.2,999,68.2,3.5,136.3,11.8,8,30,2022-08-18T05:14:24,2022-08-18T18:06:13,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-19,31,26,27.6,39.1,26,31.8,25.2,86.9,23.989,100,20.83,rain,0,0,86,29.5,52.2,996.5,95.2,2.9,93.9,8,6,10,2022-08-19T05:14:45,2022-08-19T18:05:25,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-08-20,30,26.5,27.6,37.4,26.5,31.9,25.2,86.6,25.68,100,16.67,rain,0,0,45.4,24.1,134.7,999.5,86.1,3.4,181.9,15.7,7,30,2022-08-20T05:15:06,2022-08-20T18:04:36,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
